score_fingerprint,NA,Asian,Black,Multiple Races,Native American,White
-0.813794955145568|0.390493511687964|-0.770381730981171|0.344383976887912|-0.753727003000677|0.0362699571996927|-0.473207325208932|0.119134322740138|0.272255905438215|-0.714258596301079|0.672019078861922|-0.645856036338955|-0.743548230733722|-0.518122640438378|-0.86251868866384|-0.770650031510741|-0.113787405192852|0.870307164732367,-2.9878839333658105,-3.0447784094916033,-2.6195616210056296,-1.7534249893234422,-2.480171988819105,-2.7681756382537213
-0.889658937696368|0.944416163489223|-0.935341643635184|-0.724156067240983|-0.996361460536718|-0.60064887534827|-0.0096598151139915|0.806448674295098|0.496999642346054|-0.702352927066386|0.554871322587132|0.139586884528399|0.224523796699941|0.302886322606355|0.836120730265975|0.969323989935219|-0.0905499458312988|-0.249029553495347,-0.9477542129461654,-0.6242038525485744,-0.34213108645915913,-0.5170240138967832,-0.6691057642068093,-0.4415188950900402
-0.33490163879469|0.393620171584189|0.508711560163647|0.159623321145773|-0.561114680953324|0.42396952258423|0.363113884814084|0.268002241384238|0.623121779877692|0.13423625100404|0.578776727430522|-0.938910321798176|-0.595694869291037|-0.387926369905472|-0.176471103448421|0.039262040052563|-0.00664799241349101|0.970191503874958,1.1200601120712235,1.2051055152745296,1.1450420211177077,2.221957810005794,1.57340651936053,1.2336664175520364
-0.796057529747486|0.961709031369537|0.685231702402234|-0.985209700651467|0.916333496104926|-0.0588446846231818|-0.948360773269087|-0.780515705235302|0.662748463917524|-0.173738267272711|0.312187117524445|0.738239490892738|-0.892611325718462|0.823259797412902|0.649633625056595|-0.815671832300723|0.537700817920268|0.0134229497052729,0.16786320036044344,0.08858815288792052,0.6353474898431968,0.3836380469612777,0.7405705794226378,0.47553012323036203
0.656613446306437|-0.54353048838675|-0.814930340275168|-0.473718677181751|-0.585305016953498|-0.33148421626538|0.416416465304792|0.452614350710064|-0.934578293468803|-0.0818735221400857|0.621417742688209|0.871286262292415|0.762117542792112|0.0285433698445559|-0.671763357240707|0.98551037395373|0.25636397767812|-0.128786706831306,0.027606549509800966,-0.08230018444980186,-0.19426497913793558,-0.17540807072073222,-0.7923298068111762,-0.00543841561028625
-0.423378424718976|0.211576999165118|0.920685761608183|0.432609075214714|0.95380533253774|0.837652551941574|-0.422308621928096|-0.407125202473253|-0.30578495701775|-0.364206198602915|-0.584795286413282|-0.73864271864295|0.290735884569585|-0.355500059667975|-0.985640299506485|0.17986635165289|0.192651543300599|0.880178164225072,0.7781373953795993,0.7130854367278516,0.3785879265413516,0.752373562939465,0.8910541560966522,0.1812267386445812
0.76421412313357|0.628616088069975|0.62135808961466|0.039826559368521|0.47565238038078|0.937412304338068|-0.455742849502712|-0.347576454281807|0.523909925948828|0.611188893672079|-0.815967202186584|-0.877120865974575|0.793527985922992|0.986332262866199|-0.644303793553263|0.0776604707352817|0.870440118946135|0.728790856897831,3.566379251528997,3.412883432613065,2.8901322340756583,2.848546142394965,3.1218693079970157,2.8360512382929133
0.157698625698686|-0.173834709916264|-0.964511199854314|-0.558447209186852|-0.612666328903288|-0.478904861025512|-0.414277873933315|0.834764958824962|-0.568044802639633|-0.882271111011505|0.0724103022366762|0.248325195163488|-0.891158154699951|0.512093767058104|0.457425775006413|0.760635036509484|-0.57102317083627|-0.939267907757312,-3.7301533909863793,-2.7310391996987162,-2.8208142146368993,-3.793682030045117,-3.429143101993638,-2.932774950560864
-0.857774584554136|0.211304142139852|-0.205176491290331|0.362358269281685|-0.891146520618349|-0.508254497777671|0.928259869571775|-0.64382797665894|-0.225987999234349|0.400424163788557|-0.26544912904501|0.479175141546875|0.375355991534889|0.876672514714301|0.967939086258411|0.231132262852043|0.81144573353231|-0.20264106662944,1.1552577980677596,0.7847453997470438,1.0770391182667851,1.4789579029815891,1.3561980556619042,1.100960783073009
0.87622536579147|0.507072386331856|-0.546825424768031|-0.606275725644082|-0.71925105387345|0.0507899960502982|-0.606275150552392|-0.0468572028912604|-0.1285300552845|-0.0922607001848519|0.561285515315831|0.833196627907455|0.849144003354013|0.483466321602464|-0.344555167946965|-0.686566633637995|0.822764829732478|0.29031003639102,0.8908765717991628,0.34566942568247516,0.6989678919901726,0.4172885273272793,0.20820844242504488,0.7842545482728728
-0.435145338065922|-0.339040012098849|0.00352132832631469|0.43666410446167|-0.913748394697905|-0.411344583146274|0.375818858854473|-0.890758489724249|0.0581764476373792|-0.799566123634577|-0.212122258730233|0.834880179725587|-0.294579662848264|0.831793313380331|0.107159023173153|-0.851242099422961|-0.470749970525503|0.297285525128245,-1.5064843933912924,-1.5092040249767402,-1.1034241919604095,-0.813714500485609,-0.762308466543133,-1.1717757115794918
-0.739177844952792|-0.718555052299052|0.507656303234398|0.789638594258577|0.367673492990434|0.837113882880658|0.183484910055995|-0.272070312406868|-0.828588977921754|-0.407263307832181|-0.652643653564155|0.535852557048202|0.841776698362082|0.240293342620134|0.564558050129563|0.0581190520897508|-0.407266083173454|-0.0886074262671173,1.035814652685076,0.9825751519141098,0.7792451936359241,0.5151954640944799,1.5414185287275661,0.6632730216137894
-0.10668515926227|0.208378316368908|-0.539444878697395|-0.134629897307605|0.0234159883111715|0.56912500737235|0.00662007788196206|-0.370110854972154|-0.641788278706372|-0.580929128918797|-0.197603303939104|0.257743194699287|0.803823270369321|-0.524807665031403|0.152112113777548|-0.652664119377732|-0.073762334883213|-0.740211839322001,-1.4871394078130833,-1.843049055089553,-1.6957229411013908,-2.386143430803592,-1.6776390923109528,-1.7419385554494178
-0.946200476493686|0.933009751606733|-0.401642492040992|0.947961410973221|-0.894776890985668|0.665987528860569|-0.281111068092287|0.796674409415573|0.575938581954688|0.125626503955573|-0.552741289138794|0.510387107729912|-0.65273067029193|0.313831143081188|0.0396458059549332|0.682440208271146|0.904822671785951|0.836831140331924,2.013091616239399,2.6400524367112665,2.323594497164056,2.610785537833969,3.085823464409138,2.2848499517117817
0.550088563933969|0.563233050052077|0.565657114610076|-0.0727076386101544|0.317118776962161|-0.904426550492644|-0.415489570703357|-0.424872388597578|-0.109277475159615|-0.548112051095814|-0.256669679656625|-0.0800873162224889|0.333099076058716|0.757310121785849|0.584226787090302|0.225923968479037|-0.514802266843617|0.928650311660022,0.5759652950568125,0.7706143863654386,1.0720073257766976,0.6794850513804704,0.5383751701563597,0.8920670428413752
-0.675818029325455|-0.958982902113348|-0.395496666897088|-0.401680307928473|-0.223347950261086|-0.699615411926061|-0.672281770035625|0.13812132133171|0.0308969831094146|0.150389238260686|0.451364621985704|-0.330566770397127|-0.516395664773881|0.479708262719214|-0.545380746945739|0.934356147423387|-0.140496575739235|0.091019949875772,-2.6140776404878125,-2.581485442025587,-2.355002316974828,-1.8302282181102782,-2.54016380563844,-2.6130404456445544
0.455037850886583|0.480760585982352|0.871268105693161|-0.710228206124157|-0.53403047984466|0.116523060016334|-0.739503352437168|0.654919879510999|-0.468876943923533|0.545050116255879|0.989091507624835|-0.647844572085887|-0.0583080053329468|-0.322261380963027|0.0964619554579258|0.876688038464636|-0.241723378654569|0.0794060118496418,0.5001196568948216,0.5729226202704012,0.6757419874447536,0.3303586212762942,0.029759981723812695,0.7403292082125333
0.796216938178986|-0.616589914541692|0.148985196370631|0.0525733744725585|0.646805699914694|-0.00981305260211229|-0.796718512196094|-0.940299525856972|0.785577445756644|0.738261547405273|0.414426281582564|0.859927469398826|0.318074105773121|-0.754490539897233|-0.0570921045728028|0.116812924388796|-0.229006682522595|-0.00996392173692584,1.471832180407364,0.7141480733950932,1.1144517320406588,0.8970916448316226,1.0829441066055248,1.1546328983166152
0.126423079054803|0.853841439355165|-0.916169883683324|0.644248438999057|0.14088421408087|-0.145284071564674|0.878273599781096|-0.955846392083913|-0.428466092795134|0.765373560599983|0.0214813454076648|-0.302287606988102|-0.823431503959|-0.696909041609615|-0.766838629264385|0.180988433305174|-0.0975396526046097|0.674827676266432,-0.9568724685348571,-0.9666018157886963,-0.7968322947707579,-0.43124482797769215,-1.0604153574521964,-0.6240678629895757
0.814019374549389|-0.481901628896594|0.11817593080923|-0.324072812218219|-0.612865234725177|0.816699861548841|0.869326016400009|-0.0998306279070675|0.691081753000617|0.327208917122334|0.528036201372743|-0.0316228275187314|0.0239926213398576|-0.881901094224304|-0.518874222412705|-0.396139033138752|-0.00434506637975574|-0.537253040354699,0.9973911438137293,0.6584735003765672,0.3778192418761103,0.8289757671921204,0.7055611944912623,0.743216990929377
-0.481815002858639|-0.703233775217086|-0.196229986846447|-0.243697967380285|0.868485148530453|-0.798857940360904|0.308769747614861|0.298183345701545|0.483295549172908|0.748125900048763|0.994011039379984|0.710987145546824|0.510839623399079|0.767538363579661|0.525630687363446|-0.201746546663344|-0.395303870085627|0.944777812343091,2.371852523321286,1.946032657008618,2.3764435185830934,3.152154781576246,2.27999044994358,2.447185591699592
-0.386254388373345|-0.542881861329079|0.149135084357113|-0.237404932733625|0.8128054686822|-0.777131793089211|0.968573673162609|0.11313288891688|0.238162385299802|0.411715437658131|-0.17025544308126|0.813019424676895|0.758356322068721|0.254313093144447|-0.0354464282281697|-0.136493427213281|-0.071134505327791|-0.963162433821708,1.0879704633378424,0.8124618004541844,0.6745561431834681,0.6893519539386034,0.5424496584106236,0.8520952109338752
0.766086934600025|-0.948735543526709|-0.974516394548118|-0.252045331988484|-0.547454796731472|-0.0331664020195603|0.27776656113565|-0.161383837927133|0.773680338170379|0.551982066128403|-0.408805500715971|0.223107797559351|-0.247974144294858|-0.931326280813664|-0.575687034055591|-0.931528179906309|-0.0296045304276049|-0.598645824939013,-2.2848715606494805,-2.6150368094444274,-2.5427800271366894,-2.51419543523031,-2.4217733008010933,-2.464195254925042
0.651677362620831|0.780029775574803|0.274748808704317|-0.543778880964965|-0.0758438287302852|0.910211369860917|-0.426053918898106|0.740047581959516|0.386481172405183|0.636221079621464|-0.667819881811738|-0.137821881566197|-0.0537786041386425|-0.300769887398928|0.376684030052274|-0.681184249930084|0.308167163748294|-0.0166413215920329,1.1658077316009439,1.4502268844594557,1.18901147282622,0.332626000015686,1.2929921597164746,1.2338409549517106
-0.592098745517433|0.215754544828087|0.0814914754591882|0.0410846387967467|-0.956283717416227|-0.100421240087599|-0.828498236835003|0.935883545316756|0.324506458360702|0.877626078668982|0.918921023141593|0.551008838694543|0.884497938677669|0.724168135318905|-0.0025489847175777|-0.981518562417477|-0.181092929560691|-0.820382047444582,0.7996497871936299,0.260498814843595,0.6763937758148164,0.16227679558408753,0.26878938540661085,0.804110420853496
0.671715839300305|0.505705166608095|-0.217417599633336|0.774138350971043|-0.862147178035229|-0.960665586870164|-0.0552663668058813|-0.316819757223129|0.857923347037286|0.163798741996288|0.608216748107225|-0.361135977786034|-0.571554512251168|0.377336024306715|0.519825863651931|0.845788395963609|0.554061206523329|-0.404934168793261,1.4867393650230951,1.4677574017550796,1.5885558516080318,1.8764621029918391,1.1587987558993822,1.74847670459292
0.63866763561964|0.192054732237011|0.313708449713886|-0.838702933862805|-0.630881066434085|-0.0494462954811752|0.0433481098152697|-0.95276235230267|-0.0407273657619953|-0.120662822388113|-0.593465981539339|-0.737171296961606|0.778739619068801|0.521724450401962|-0.00778520107269287|-0.361738547682762|-0.345634889788926|0.617935291491449,-1.1141254965448752,-1.4229310820344834,-1.1196761072091586,-1.309542605265354,-1.2834785414005938,-1.3249855281797305
0.0458531402982771|-0.896202449221164|0.166637731250376|0.848656718619168|-0.095829242374748|-0.245134900789708|-0.285678249783814|0.0802179612219334|0.152649255935103|0.886207547038794|-0.272417939268053|0.951478292234242|-0.12578532518819|0.726845509372652|-0.601692994590849|-0.542987943161279|-0.252131218556315|0.11284933751449,0.7548788390355184,0.702510031266138,0.6960914435382518,0.6786245960276573,0.7963322274619713,0.7728641976136714
-0.230608848854899|-0.455767908133566|-0.310708411969244|-0.542075289878994|0.251978242769837|-0.767931335605681|0.418809921946377|-0.23292516451329|0.559774235356599|-0.707895108032972|-0.0532878874801099|0.729181866161525|-0.219941618386656|0.598905814345926|-0.422604702413082|-0.143335570115596|0.543095132801682|-0.877890612464398,-1.0054098576190882,-1.001851073357587,-1.1037949150329007,-0.7849813027462611,-1.1322391372562075,-1.0776989986432193
0.542329831514508|-0.0336639313027263|0.95389190223068|-0.133014250546694|0.73029728513211|-0.847111425828189|0.12371036503464|-0.2247468624264|-0.788200177717954|-0.937638327013701|0.394425352569669|-0.791883040685207|-0.286347384098917|0.255612255074084|0.135935464408249|-0.575924995355308|0.00495975976809859|-0.764235682785511,-1.0895683180075137,-1.0341190552494177,-1.0761550294795867,-1.1128940459961691,-1.7421243328989173,-1.0264884669120649
0.567365642637014|-0.511089253704995|0.755806083325297|0.0298214177601039|-0.0509280026890337|-0.50205671787262|0.497496590018272|0.825183973647654|-0.906301612500101|0.372048540972173|-0.837482706643641|-0.032145528588444|-0.202060083858669|0.277340939734131|0.688360671047121|0.926065601408482|-0.99076326424256|0.650463767815381,0.32789207331370557,1.255577775882557,0.9057198823602112,0.4126652885849277,0.6540238698168347,0.8890267925160432
0.597374564502388|0.485952165909111|-0.481394314207137|0.518327468540519|-0.804490210488439|-0.283976998180151|-0.655985090415925|-0.65717756235972|0.386689823120832|-0.494137996342033|-0.123874905053526|-0.657216655556113|-0.155660063493997|0.147029290907085|-0.218939573969692|0.622146181296557|0.478253977373242|-0.722471077460796,-1.103120419755578,-1.152737981857111,-1.135581731502208,-1.4331693204895903,-1.4586136602175732,-1.2276530655578777
0.837390115018934|0.200787678360939|-0.018235832452774|-0.524301569908857|0.561349660158157|0.752088495064527|0.67146743927151|0.18828382762149|0.890221242792904|0.871521366294473|-0.117557875812054|-0.515870541334152|-0.0883648660965264|0.437331322114915|0.716516916174442|-0.999450259376317|0.995127328671515|-0.218002619687468,3.2023347614216617,3.0753068616148083,2.672265917986752,2.8702810938159624,3.01319660373653,2.920350533672395
0.574861201457679|0.0556248277425766|0.0927783534862101|0.427144773770124|0.745838049333543|-0.417071797419339|-0.159492279868573|-0.950146809220314|-0.299656766932458|0.496883653569967|0.12654443923384|0.115132742095739|-0.589284732937813|0.486798744648695|0.861938238609582|0.861402294132859|0.694400095846504|0.469098169822246,2.0879313327372073,2.0229961779434236,2.1734218205191644,2.314817480634277,2.0418380938082312,2.1708759010799863
-0.521439185831696|-0.796145504340529|0.724939160514623|-0.103821021039039|0.182639319449663|-0.0372707643546164|-0.819097842555493|0.270443480461836|-0.630299395415932|-0.212739360518754|0.983583738096058|-0.242645602673292|-0.781490779016167|0.898557199165225|-0.434720498509705|0.314635378774256|-0.463977668900043|0.431223638821393,-1.0120370147866198,-0.7463072329914818,-0.6742633243802831,-0.23109341920353474,-0.7775137780001388,-0.793165749784413
-0.814304186031222|-0.870921473484486|0.146497100125998|-0.0520448610186577|-0.352415284607559|0.184679873287678|-0.46814152598381|-0.564279124606401|0.587911067996174|-0.966476585250348|-0.226858166512102|0.631252549123019|0.864430956542492|0.892700713593513|-0.266456522978842|0.691220457199961|0.676147049292922|0.0157293602824211,0.7312512341304683,0.32586028832010927,0.28953503540294523,0.8977420021003732,1.0516841602899754,0.010337118659886754
0.331027377862483|0.581574961543083|0.902080442290753|-0.0415422450751066|-0.266527592204511|-0.681367906276137|-0.83393232524395|0.59767632605508|0.121980395168066|-0.947819146327674|0.096081854775548|0.987065283115953|-0.869099174626172|0.375833221711218|-0.741674392484128|-0.701841435860842|0.926230720244348|0.670107199810445,0.4936734552378767,0.914771980047226,0.9077643332735601,1.1238244346963864,0.6640033742800977,0.9401883570830417
-0.93876318493858|0.0256301271729171|0.296109765768051|0.535037640016526|-0.847727262880653|-0.297562500927597|-0.525067310780287|0.668099487200379|-0.787050426006317|0.896685992367566|0.882102076895535|0.431176433339715|-0.00746301654726267|-0.918793379329145|0.434373493306339|0.597697834484279|0.79893638798967|0.317019379232079,0.9699366385117172,0.46192693986619504,0.9607670769681809,1.4755041396866242,0.9569002310434976,0.9886292889793372
-0.919912775978446|-0.514743321109563|0.797105234581977|0.296570561826229|0.646728071384132|0.349067081231624|0.812456444837153|-0.922902614809573|0.56648597959429|-0.822016872931272|0.702254547271878|0.325886799488217|-0.99012881051749|0.870795871596783|-0.976512489374727|-0.761873020324856|0.977906953077763|-0.338428306393325,1.2590697648469358,1.051688176409031,0.7228080345399643,2.339962460209305,1.5862541997261967,0.9279690554846395
-0.857929763384163|-0.992157947737724|0.426219562068582|0.228092084638774|0.320038574747741|-0.971114135812968|-0.811009323224425|-0.277838669251651|-0.784440104383975|0.507552774623036|0.968011057935655|0.518226441461593|0.790696532465518|0.219605655409396|-0.795352642890066|0.24043027870357|-0.159219628199935|0.74242413463071,-0.24520306694321334,-1.1500569159941127,-0.45388638082141475,0.2600045641884208,-0.8211041736183688,-0.6126353065638492
0.0358866355381906|0.828422379214317|-0.345217078924179|-0.00777624687179923|0.0263450467027724|-0.706449939403683|-0.0301898797042668|0.131548147182912|0.734252910129726|0.0297031849622726|-0.444078555796295|0.512014161795378|-0.856413195375353|-0.357935587409884|-0.583618905860931|0.786406992003322|-0.508351413998753|0.0697798850014806,-1.0593238839996046,-0.3664359082467854,-0.4345097004629982,-0.8656918286345899,-0.8147461163578554,-0.40999016904947805
-0.512063765898347|0.618219594936818|0.787334622815251|0.430260294582695|0.528508054558188|-0.528562428895384|-0.446911863982677|0.659363246988505|0.571991601027548|-0.385891736485064|-0.425851911772043|0.0586457662284374|0.433403055649251|-0.40418867720291|-0.0681866644881666|-0.569043232593685|0.0747264786623418|0.249044623225927,1.1080693768919445,1.1089010501746088,1.1092521759840936,1.0857512384808312,1.124617905371512,1.0243774481781216
0.19801642652601|-0.701627833768725|-0.0486007607541978|0.19414135441184|0.757976693566889|-0.834241641685367|-0.677045268937945|-0.938761008437723|-0.848214595578611|-0.458181659691036|-0.0268456689082086|-0.718864676076919|-0.643796087708324|-0.432598397135735|0.978400131687522|0.493724856991321|-0.900297238957137|0.697021007537842,-3.049120431486517,-3.002509908331558,-2.391049533183859,-2.492767451625938,-2.681663982399429,-2.7880109913671522
0.0261167683638632|-0.740365393459797|0.695791034959257|-0.602671331260353|0.265497393906116|0.379333810415119|-0.554007596801966|-0.922398762311786|-0.655378432013094|-0.908497355878353|-0.0626014787703753|-0.349684407934546|-0.279847552534193|-0.57799768820405|0.913012040313333|0.705917385872453|-0.808540643192828|0.743804967030883,-1.9641935543273574,-1.8967446790232012,-1.5498126561102388,-1.6171461935931195,-1.1746973620106775,-1.9305567340754897
-0.87340288516134|-0.351708244532347|0.665272582322359|0.991868213284761|0.0856272503733635|0.716264855116606|0.790957645513117|0.964032116811723|0.855448190588504|-0.547057935968041|0.148303139954805|0.793392647057772|-0.450127203017473|-0.786172960884869|-0.535080013331026|-0.686689803376794|-0.531997342128307|0.600534278899431,2.0900481753516944,2.4919954137100526,2.011658304956897,2.968954704515636,3.067469250503928,2.2653971247986764
-0.147576914634556|-0.182160434313118|-0.746872633695602|0.0833537420257926|0.020424815826118|0.0156542309559882|-0.469687695149332|-0.529429577291012|0.938003236893564|0.963081140071154|-0.731630777940154|-0.748179271817207|-0.552080564200878|0.711798280477524|-0.850298936013132|-0.462679101154208|0.150783768389374|-0.0391123839654028,-1.8174837752245367,-1.9007177820584429,-1.8768875496923338,-1.786993611076226,-1.7416826243357113,-2.066645286315626
0.568013320676982|0.000198498368263245|0.533635179977864|-0.0483136656694114|0.0683641373179853|-0.63073337636888|-0.350770949851722|0.0937322620302439|-0.326272377744317|-0.397591589950025|-0.959804391954094|0.586284402757883|-0.0164181492291391|0.125925441272557|0.842213262338191|-0.950971371959895|-0.141296771354973|-0.377257301937789,-0.9192794980946928,-0.6678255933181694,-0.5265626028969159,-1.5161674764938653,-0.7771564468042925,-0.6314977413929049
0.187721600756049|0.657332363538444|-0.544223327655345|-0.893271415028721|-0.403413800057024|-0.53423084737733|-0.789451879449189|0.978482117410749|0.722454590722919|-0.474687506444752|-0.320854181889445|0.411969050765038|0.980098568368703|0.76985496096313|0.183407652657479|-0.783606307115406|-0.628949030768126|-0.715588374063373,-1.3528774425969459,-1.139822637522593,-0.9713321572242959,-2.320276976128419,-1.6788905755927166,-1.0943593423396616
-0.951652919873595|-0.81086792005226|-0.686142811086029|-0.706709386315197|-0.695607996545732|0.334157979115844|0.310236882418394|-0.715284742414951|-0.615936640650034|-0.422222468070686|-0.0569490431807935|0.278297688346356|0.911948916502297|-0.356251768767834|-0.404788186773658|-0.892746924888343|0.727828963659704|0.724029171280563,-2.341362363437656,-3.3382666111768535,-2.766925824179176,-1.7573559562365215,-2.1150356160399193,-3.0255106771900473
-0.385508053004742|0.645671450998634|-0.0509183024987578|0.830091265961528|-0.956471024081111|-0.43030933663249|0.359312434215099|-0.235616961959749|0.801957682240754|-0.901057166047394|0.183867949992418|0.0629658768884838|0.118237615562975|-0.542905746493489|-0.798394487705082|0.899065911304206|0.559125220868737|0.0444196076132357,0.8209595076390543,0.7161442561851193,0.6092672447592056,1.460720462150251,0.793627495559243,0.6940253024540379
0.615236143581569|0.831118155270815|0.974775881506503|-0.920340509619564|0.116413312032819|0.429936563130468|0.900056117679924|0.110356307122856|-0.89382957527414|-0.965253498870879|-0.642690194770694|0.0514572793617845|0.00532255973666906|0.443211381789297|-0.317677312996238|0.536652946844697|0.983994726557285|-0.0341093251481652,1.4080859151668847,2.0501449416236333,1.2769661331493236,1.1462605616388222,1.2366453679356102,1.421770139375787
-0.530932678375393|-0.359645665157586|-0.378145974129438|-0.519233743660152|0.389010553713888|-0.427015469409525|-0.72064867336303|0.265289871953428|-0.405102775432169|0.718353495933115|-0.341094749048352|-0.906473321840167|0.934260620269924|-0.0146621586754918|0.530928227584809|0.283269456587732|-0.673824146389961|0.191387919709086,-1.9921738649718463,-2.3047619902839265,-1.8725513597083692,-2.3642092912923545,-2.236249266541563,-2.2644262832735538
-0.0848972727544606|-0.063336921390146|0.555527171120048|-0.679960770532489|-0.455281886737794|0.374539805110544|-0.534389554988593|0.0200348612852395|-0.534351085312665|-0.0391925973817706|-0.46739892847836|0.0509663745760918|0.0337165547534823|-0.215368568431586|-0.780522070359439|-0.47297963919118|-0.198517889715731|-0.186434647999704,-2.3813198615447617,-2.362107572114716,-2.317767640965111,-2.827663482911885,-2.365581209026277,-2.452089108516663
0.53115529473871|0.386972763575613|-0.18064555991441|-0.669542506802827|0.552324428223073|0.472900953143835|0.906860937830061|-0.264587400481105|0.382468855008483|0.378154167439789|-0.504352798685431|0.44803484948352|-0.346664202399552|-0.456983864773065|-0.0305178794078529|0.226241460070014|0.278259894344956|-0.388415154535323,0.9649432555539533,1.2188186474299678,0.8188012380515122,0.5409158989321441,0.9734428743133322,1.0337020007893443
0.479063162114471|0.165893067140132|0.9610201488249|0.200110691599548|0.642322538886219|-0.560853213537484|-0.933369008358568|0.0943183177150786|0.792371110524982|0.539584378246218|-0.186283255461603|0.0341682452708483|0.272556474432349|0.946058891247958|0.87376109464094|-0.0895763118751347|0.367202570661902|0.313044456765056,3.316969212377444,3.209765145275742,3.300583256395637,3.0251400706358256,3.1447072285227478,3.219932809565216
0.698239964898676|0.174175506923348|-0.335464781615883|0.999141896143556|0.191218255087733|-0.441708439029753|-0.231386312749237|0.108838571235538|0.695493924431503|0.439019842538983|-0.0944264004938304|0.566028852015734|0.30306794308126|-0.868149869609624|-0.758651847019792|0.157531395088881|0.45104300417006|0.126808991190046,1.9908566748956218,1.6910478587727993,1.6035197341327418,1.7007687863583367,1.4097731483789782,1.779689689975512
0.450583421159536|0.319674636702985|0.849219796713442|0.859145619440824|0.958304774947464|-0.0299811013974249|0.774798906873912|-0.811369014438242|-0.439835248980671|0.148325502406806|-0.0233985870145261|-0.356353647541255|-0.303291233722121|0.799206632655114|0.207257539965212|0.451618568040431|-0.807163664139807|-0.374566860496998,1.9226598397013732,2.3168539505141474,1.9346577820152528,1.5895063515907775,1.6826414356163393,2.168067095652101
0.356306256726384|-0.107821679208428|0.64070687443018|0.726145611144602|0.31484161503613|-0.0561512773856521|-0.470533998217434|-0.0118841677904129|-0.300137256272137|-0.285143218468875|-0.0147293107584119|0.39389834785834|0.801853621844202|-0.438295418862253|0.422855247277766|-0.33960268786177|-0.617446288000792|0.182990829925984,1.2742363406228834,1.0391715124249459,1.207292376397419,0.716664529669409,1.115607141292033,1.1983752446745224
0.142407871317118|0.747136734891683|0.129132584668696|-0.217019814066589|-0.835059548728168|0.187001251615584|0.0222905171103776|0.768193042837083|0.856089359614998|-0.140711738727987|-0.95930088032037|-0.958660489879549|0.0510968370363116|0.741125551518053|-0.948346128221601|0.790265362709761|0.698185155633837|0.350063746329397,0.81206596812699,1.4429140309182307,0.7176629739140885,0.9367351910099387,0.8402134211733938,0.6423713358502616
-0.370034335646778|-0.397106149699539|-0.592433020938188|-0.679834410082549|-0.318414740730077|0.956736728549004|0.96750045241788|0.517807151190937|-0.0932917091995478|0.753442049026489|-0.998642729129642|0.071546639315784|0.332247799262404|0.0469280406832695|0.354691869579256|-0.874147051479667|0.858262308873236|0.619731793180108,0.519062374799978,0.43848752031723653,0.20274139632324303,0.6487032887836297,1.0818683912589524,0.17401129051562078
0.0713784256950021|0.347254185937345|-0.122492863796651|-0.50084641482681|-0.348455722443759|0.897960374131799|-0.716966011095792|0.911730020307004|0.679237653966993|0.398323833011091|0.201570117846131|-0.10128972446546|-0.630812674760818|0.315345037262887|-0.633387790061533|0.709735823329538|0.300524581223726|-0.666036663576961,0.39454574559349564,0.947948494522522,0.41085813773873575,-0.03382011014036833,0.4360505813267082,0.4907921816331937
-0.623572274576873|0.333788096904755|0.360220656264573|0.0373606462962925|0.900160857010633|-0.09847646439448|0.871007794514298|0.880051235668361|0.916978697758168|0.512713967822492|-0.843479233328253|0.540629091206938|0.993240505456924|-0.408665117342025|-0.884290334302932|-0.120124881155789|-0.933672945015132|0.580081366468221,2.0762398338527417,2.2972769987614203,1.875610390092091,1.8779927945230157,2.0686036239145325,1.9968410296886063
0.394003331661224|-0.803547280374914|-0.192070224322379|-0.754207919351757|-0.859812592621893|-0.549383216071874|0.790033192373812|-0.797473560553044|-0.256443854421377|-0.707252496853471|-0.28601405583322|-0.478810765314847|-0.109362083021551|0.991204319987446|0.406006591394544|0.947822251357138|0.840338183566928|-0.982070625759661,-1.5182234268751926,-1.4983335476834325,-1.6921761929876757,-1.304198786864678,-1.6965143260468418,-1.7737532044940452
-0.350401306059211|-0.504143682774156|0.434924439992756|-0.648551196791232|-0.625384225044399|-0.234662887174636|-0.825292034540325|0.42829265864566|-0.369875782169402|0.884546591434628|0.13223790563643|-0.246627363841981|-0.739001682493836|-0.979184005409479|-0.987120962701738|0.022034012246877|-0.0537197743542492|-0.931519797071815,-3.7001084848307073,-3.820547112263739,-3.624751523535923,-3.8887638623515763,-3.9784328071788577,-3.698134952285662
-0.994368629530072|-0.0177039741538465|0.248401404824108|-0.599426208995283|0.748410432599485|-0.920699194539338|0.700414105784148|0.742488706484437|-0.48912804434076|0.390226876363158|-0.147284586448222|-0.9998429864645|-0.538381629623473|-0.0885420232079923|-0.789907602593303|0.919429858215153|-0.168715323787183|0.883968581911176,-1.5048517115181312,-1.020299204206094,-1.218771537708084,-0.3065049118051927,-1.4963371015076214,-1.337412223527269
-0.279184532351792|0.95598947443068|-0.222411165945232|0.667536376509815|-0.0381228318437934|-0.511606863234192|-0.202239779755473|-0.0941655002534389|-0.0363803179934621|-0.592280467040837|-0.663951757363975|-0.352160031441599|0.756690809503198|-0.525664564222097|-0.947125461883843|0.504048055503517|0.600197999738157|0.937131765298545,0.15123308141482997,-0.002543472731485946,-0.004074446982014211,0.3579271861507247,-0.12889528899298358,-0.1829347697911431
